popularity,budget,revenue,title,cast,director,keywords,runtime,genres,production_companies,month,vote_count,vote_average,year
2.245306,33000000,269958228,Gran Torino,Clint Eastwood|Christopher Carley|Bee Vang|Ahney Her|Brian Haley,Clint Eastwood,rape|war veteran|immigration|priest|gang,116,Drama,Village Roadshow Pictures|Malpaso Productions|Gerber Pictures|Warner Bros.|Double Nickel Entertainment,12,1809,7.6,2008
2.217084,150000000,603900354,Madagascar: Escape 2 Africa,Ben Stiller|Jada Pinkett Smith|David Schwimmer|Chris Rock|Cedric the Entertainer,Eric Darnell|Tom McGrath,africa|jealousy|dance|hunger|lion,89,Family|Animation,DreamWorks Animation,10,1147,6.1,2008
2.188028,85000000,160388063,Hellboy II: The Golden Army,Ron Perlman|Selma Blair|Jeffrey Tambor|Doug Jones|John Hurt,Guillermo del Toro,auction|northern ireland|resignation|superhero|rebellion,120,Adventure|Fantasy|Science Fiction,Universal Pictures|Dark Horse Entertainment|Lawrence Gordon Productions|Mid Atlantic Films|Relativity Media,7,927,6.4,2008
2.017536,85000000,222231186,Jumper,Hayden Christensen|Jamie Bell|Samuel L. Jackson|Rachel Bilson|Michael Rooker,Doug Liman,adolescence|based on novel|loss of child|fight|chase,88,Adventure|Fantasy|Science Fiction,Dune Entertainment|Hypnotic|New Regency Pictures,2,1082,5.9,2008
1.996757,45000000,101702060,Journey to the Center of the Earth,Brendan Fraser|Josh Hutcherson|Anita Briem|Seth Meyers|Jean Michel ParÃ©,Eric Brevig,volcano|prehistoric|dinosaur|prehistoric creature|3d,93,Action|Science Fiction|Adventure|Comedy|Family,New Line Cinema|Walden Media,7,704,5.7,2008
1.982998,75000000,258270008,Wanted,Angelina Jolie|James McAvoy|Morgan Freeman|Thomas Kretschmann|Terence Stamp,Timur Bekmambetov,assassin|loss of father|secret society|mission of murder|revenge,110,Action|Thriller|Crime,Universal Pictures|Spyglass Entertainment|Bazelevs Production|Kickstart Productions|Marc Platt Productions,6,1670,6.3,2008
1.975355,48000000,0,Tinker Bell,Mae Whitman|Kristin Chenoweth|Raven-SymonÃ©|Lucy Liu|America Ferrera,Bradley Raymond,to tinker|fairy|spring|engineering|gardening,78,Animation|Family|Adventure|Fantasy,DisneyToon Studios|Walt Disney Animation Studios|Prana Animation Studios,10,186,6.7,2008
1.929591,15000000,377910544,Slumdog Millionaire,Dev Patel|Freida Pinto|Anil Kapoor|Mia Drake Inderbitzin|Saurabh Shukla,Danny Boyle|Loveleen Tandan,slum|cheating|suspicion|game show|orphan,120,Drama|Romance,Celador Films|Warner Bros.|Film4,5,1547,7.5,2008
1.845165,75000000,200276000,Valkyrie,Tom Cruise|Carice van Houten|Kenneth Branagh|Bill Nighy|Terence Stamp,Bryan Singer,berlin|suicide|bomb|assassination|resistance,121,Drama|Thriller|History|War,United Artists|Achte Babelsberg Film|Metro-Goldwyn-Mayer (MGM)|Bad Hat Harry Productions,12,725,6.6,2008
1.841839,105000000,266000000,"10,000 BC",Steven Strait|Camilla Belle|Cliff Curtis|Nathanael Baring|Mo Zinal,Roland Emmerich,indigenous|lover (female)|pyramid|mammoth|sapient,109,Adventure|Action|Drama|Fantasy,Centropolis Entertainment|Legendary Pictures|Warner Bros.|Moonlighting Films|The Department of Trade and Industry of South Africa,2,586,5.2,2008
1.800286,150000000,624029371,Hancock,Will Smith|Charlize Theron|Jason Bateman|Jae Head|Eddie Marsan,Peter Berg,flying|alcohol|love of one's life|forbidden love|lovers,92,Fantasy|Action,Columbia Pictures|Weed Road Pictures|Forward Pass|Relativity Media|Overbrook Entertainment,7,1764,6.0,2008
1.742288,15000000,42000000,The Hurt Locker,Jeremy Renner|Anthony Mackie|Brian Geraghty|Guy Pearce|Ralph Fiennes,Kathryn Bigelow,sniper|explosive|loyalty|us army|iraq,131,Drama|Thriller|War,Summit Entertainment|Kingsgate Films|Grosvenor Park Media Ltd.|Voltage Pictures|Film Capital Europe Funds (FCEF ),10,1207,7.2,2008
1.682909,35000000,170000000,What Happens in Vegas,Ashton Kutcher|Cameron Diaz|Lake Bell|Queen Latifah|Treat Williams,Tom Vaughan,casino|hotel|roommate|fictitious marriage|romantic comedy,99,Comedy|Romance,Twentieth Century Fox Film Corporation|Regency Enterprises|Mosaic Media Group|21 Laps Entertainment|Penn Station Entertainment,5,573,5.8,2008
1.6283450000000002,225000000,419651413,The Chronicles of Narnia: Prince Caspian,Ben Barnes|William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley,Andrew Adamson,based on novel|fictional place|lion|human being|wretch,150,Adventure|Family|Fantasy,Walt Disney|Walden Media|Stillking Films|Ozumi Films|Propeler,5,891,6.1,2008
1.622426,92000000,188072649,Tropic Thunder,Ben Stiller|Robert Downey Jr.|Jack Black|Jay Baruchel|Brandon T. Jackson,Ben Stiller,southeast asia|thunder|land mine|animal skinning|theatrical agent,107,Action|Comedy,DreamWorks SKG|Goldcrest Pictures|Red Hour Films|Internationale Filmproduktion Stella-del-Sud Second,8,970,6.4,2008
1.611632,80000000,178066569,Eagle Eye,Shia LaBeouf|Michelle Monaghan|Rosario Dawson|Michael Chiklis|Anthony Mackie,D.J. Caruso,artificial intelligence|washington d.c.|secret identity|hostage|technology,118,Mystery|Thriller|Action,DreamWorks SKG|K/O Paper Products|Goldcrest Pictures|KMP Film Invest,9,645,6.2,2008
1.6106200000000002,12500000,20416563,The Boy in the Striped Pyjamas,Vera Farmiga|David Thewlis|Rupert Friend|David Hayman|Asa Butterfield,Mark Herman,nationalism|concentration camp|world war ii|gas chamber|nazis,94,War|Drama,Miramax Films|BBC Films|Heyday Films,5,746,7.6,2008
1.605544,50000000,113244290,Rambo,Sylvester Stallone|Julie Benz|Matthew Marsden|Reynaldo Gallegos|Jake La Botz,Sylvester Stallone,missionary|river|boat|pastor|snake,92,Action|Thriller,Rogue Marble|Nu Image Films|Lionsgate|Millennium Films|Emmett/Furla Films,1,570,6.2,2008
1.583079,45000000,73762516,Death Race,Jason Statham|Joan Allen|Ian McShane|Tyrese Gibson|Natalie Martinez,Paul W.S. Anderson,car race|dystopia|matter of life and death|prison guard|car set on fire,105,Action|Thriller|Science Fiction,Universal Pictures|Cruise/Wagner Productions|Impact Pictures|Relativity Media|Scion Films,8,743,5.9,2008
1.561177,23000000,150816700,Step Up 2: The Streets,Briana Evigan|Robert Hoffman|Will Kemp|Cassie Ventura|Adam G. Sevani,Jon M. Chu,underdog|competition|street gang|hip-hop|breakdance,98,Music|Drama|Romance,Summit Entertainment|Offspring Entertainment|Touchstone Pictures,2,369,6.4,2008
1.559851,80000000,233093859,The Day the Earth Stood Still,Keanu Reeves|Jennifer Connelly|Kathy Bates|Jaden Smith|John Cleese,Scott Derrickson,extraterrestrial technology|spacecraft|ultimatum|evacuation|panic,103,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Dune Entertainment III|Earth Canada Productions|Hammerhead Productions|3 Arts Entertainment,12,585,5.1,2008
1.5373370000000002,9000000,0,Starship Troopers 3: Marauder,Casper Van Dien|Jolene Blalock|Stephen Hogan|Boris Kodjoe|Amanda Donohoe,Edward Neumeier,starships|space marine|melodrama|marauder,105,Adventure|Science Fiction|Action,Bold Films|ApolloMovie Beteiligungs|Film Afrika Worldwide|Sony Pictures Home Entertainment,7,75,4.3,2008
1.531599,55000000,168167691,Seven Pounds,Will Smith|Rosario Dawson|Sarah Jane Morris|Woody Harrelson|Michael Ealy,Gabriele Muccino,vegetarian|tax collector|pianist|blind|organ transplant,123,Drama,Columbia Pictures|Escape Artists|Relativity Media|Overbrook Entertainment,12,1235,7.4,2008
1.499784,25000000,170764026,Cloverfield,Lizzy Caplan|Jessica Lucas|Odette Annable|Michael Stahl-David|Mike Vogel,Matt Reeves,helicopter|monster|skyscraper|hero|fight,85,Action|Thriller|Science Fiction,Paramount Pictures|Bad Robot,1,1373,6.4,2008
1.480497,150000000,309979994,Bolt,John Travolta|Miley Cyrus|Susie Essman|Mark Walton|Malcolm McDowell,Chris Williams|Byron Howard,hamster|kids and family|title spoken by character|duringcreditsstinger,96,Animation|Family|Adventure|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,11,1119,6.3,2008
1.475988,30000000,105173115,Forgetting Sarah Marshall,Jason Segel|Kristen Bell|Mila Kunis|Russell Brand|Bill Hader,Nicholas Stoller,hawaii|one-night stand|beauty,111,Comedy|Romance|Drama,Universal Pictures|Apatow Productions,4,750,6.3,2008
1.468543,130000000,49554002,Australia,Nicole Kidman|Hugh Jackman|Essie Davis|David Wenham|Bryan Brown,Baz Luhrmann,missionary|world war ii|ranch|australia|british,165,Drama,Bazmark Films|Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment III|ScreenWest,11,411,6.3,2008
1.462377,70000000,225990978,Yes Man,Jim Carrey|Zooey Deschanel|Rhys Darby|Sasha Alexander|Fionnula Flanagan,Peyton Reed,bungee-jump|scooter,104,Comedy|Romance,The Zanuck Company|Heyday films|Warner Bros.,12,1032,6.3,2008
1.462242,60000000,244082376,Marley & Me,Owen Wilson|Jennifer Aniston|Eric Dane|Kathleen Turner|Alan Arkin,David Frankel,journalist|based on novel|puppy|dog|duringcreditsstinger,115,Comedy|Family,Sunswept Entertainment|Dune Entertainment III,12,820,6.8,2008
1.446456,70000000,113280098,Body of Lies,Leonardo DiCaprio|Russell Crowe|Mark Strong|Ali Suliman|Simon McBurney,Ridley Scott,terror|falsely accused person|dying and death|injection|jordan,128,Action|Drama|Thriller,Scott Free Productions|De Line Pictures|Warner Bros.,10,530,6.5,2008
1.435434,37000000,163720069,Burn After Reading,George Clooney|Frances McDormand|Tilda Swinton|Brad Pitt|Richard Jenkins,Ethan Coen|Joel Coen,blackmail|paranoia|fitness-training|plastic surgery|autobiography,96,Comedy|Drama,Mike Zoss Productions|Studio Canal|Relativity Media|Focus Features|Working Title Films,9,738,6.3,2008
1.400898,30000000,160259319,27 Dresses,Katherine Heigl|James Marsden|Malin Ã…kerman|Judy Greer|Edward Burns,Anne Fletcher,lovesickness|newspaper|bar|sister sister relationship|new love,111,Comedy|Romance,Spyglass Entertainment|Fox 2000 Pictures|Dune Entertainment III,1,610,6.1,2008
1.380024,60000000,57490374,Inkheart,Brendan Fraser|Sienna Guillory|Andy Serkis|Eliza Bennett|Paul Bettany,Iain Softley,book|fairy tale|eavesdropping|adventure|writer's block,106,Adventure|Family|Fantasy,New Line Cinema|Internationale Filmproduktion Blackbird Erste,12,302,5.8,2008
1.377239,35000000,69823199,21,Jim Sturgess|Kevin Spacey|Kate Bosworth|Aaron Yoo|Liza Lapira,Robert Luketic,gambling|card game|professor|harvard university|cohabitant,123,Drama|Crime,Columbia Pictures|Relativity Media,3,907,6.5,2008
1.354387,20000000,64822796,The Bank Job,Jason Statham|Saffron Burrows|Stephen Campbell Moore|Daniel Mays|James Faulkner,Roger Donaldson,infidelity|subway|car dealer|vault|mannequin,112,Thriller|Crime|Drama,Atlas Entertainment|Mosaic Media Group|Omnilab Media|Relativity Media|Skyline (Baker St),2,413,6.4,2008
1.351237,65000000,128107642,Step Brothers,Will Ferrell|John C. Reilly|Mary Steenburgen|Richard Jenkins|Adam Scott,Adam McKay,becoming an adult|autonomy|childhood trauma|hostility|step brother,98,Comedy,Columbia Pictures|Mosaic Media Group|Gary Sanchez Productions|Relativity Media|Apatow Productions,7,678,6.6,2008
1.341805,0,55447968,"Definitely, Maybe",Ryan Reynolds|Abigail Breslin|Elizabeth Banks|Isla Fisher|Rachel Weisz,Adam Brooks,lovesickness|love of one's life|narration|lovers|kiss,112,Comedy|Romance,Universal Pictures|StudioCanal|Working Title Films|Ringerike Erste Filmproduktion,2,389,6.5,2008
1.34132,70000000,111231041,Fool's Gold,Matthew McConaughey|Kate Hudson|Donald Sutherland|Ewen Bremner|Alexis Dziena,Andy Tennant,helicopter|cemetery|boat|mexican standoff|sword,112,Comedy,De Line Pictures|Warner Bros.,2,281,5.3,2008
1.300453,20000000,41627431,Never Back Down,Sean Faris|Amber Heard|Cam Gigandet|Djimon Hounsou|Evan Peters,Jeff Wadlow,rebel|martial arts|underground|fight|training,115,Drama|Action,Summit Entertainment|Mandalay Pictures|Baumgarten Management and Productions (BMP),3,276,6.5,2008
1.273395,27000000,101624843,Pineapple Express,Seth Rogen|James Franco|Danny McBride|Gary Cole|Rosie Perez,David Gordon Green,marijuana|stoner|roach|lollipop|painting toenails,111,Action|Comedy,Columbia Pictures|Apatow Productions,8,719,6.6,2008
1.254928,6000000,44703995,The Wrestler,Mickey Rourke|Marisa Tomei|Evan Rachel Wood|Ajay Naidu|Judah Friedlander,Darren Aronofsky,supermarket|heart attack|ambition|daughter|wrestling,109,Drama|Romance,Saturn Films|Wild Bunch|Protozoa Pictures|Top Rope,9,539,7.0,2008
1.22837,80000000,212874442,Bedtime Stories,Adam Sandler|Keri Russell|Guy Pearce|Courteney Cox|Lucy Lawless,Adam Shankman,wishes come true|escapade|disorder|imaginary|miraculous event,99,Fantasy|Comedy|Family|Romance,Walt Disney Pictures|Happy Madison Productions|Gunn Films,12,599,5.8,2008
1.210534,20500000,10089373,Punisher: War Zone,Ray Stevenson|Dominic West|Julie Benz|Colin Salmon|Doug Hutchison,Lexi Alexander,broken neck|fbi agent|wall safe|trashed house|aerial shot,102,Action|Crime,Lionsgate|MHF Zweite Academy Film|Marvel Knights|Valhalla Motion Pictures|SGF Entertainment,12,147,5.5,2008
1.172718,35000000,85416905,Max Payne,Mark Wahlberg|Mila Kunis|Beau Bridges|Ludacris|Chris O'Donnell,John Moore,assassin|based on video game|aftercreditsstinger,100,Action,Dune Entertainment|Firm Films|Collision Entertainment|Abandon Entertainment|Foxtor Productions,10,359,5.3,2008
1.169851,35000000,72436439,Mirrors,Kiefer Sutherland|Paula Patton|Amy Smart|Cameron Boyce|Erica Gluck,Alexandre Aja,spiegel,110,Horror|Thriller|Mystery,Regency Enterprises|Castel Film Romania|ASAF|New Regency Pictures|Luna Pictures,8,238,6.0,2008
1.14205499999999,40000000,151161491,Vantage Point,Dennis Quaid|Matthew Fox|Forest Whitaker|Sigourney Weaver|William Hurt,Pete Travis,bomb|terror|spain|u.s. president|terrorist,90,Drama|Action|Thriller|Crime,Columbia Pictures|Original Film|Kanzaman|Relativity Media|Art In Motion,2,455,6.2,2008
1.133017,24000000,42105111,Zack and Miri Make a Porno,Seth Rogen|Elizabeth Banks|Jennifer Schwalbach Smith|Jason Mewes|Gerry Bednob,Kevin Smith,pornography|love of one's life|platonic love|pornographic video|best friend,102,Comedy,Blue Askew|View Askew Productions,9,439,6.0,2008
1.121487,80000000,230685453,Get Smart,Steve Carell|Anne Hathaway|Dwayne Johnson|Alan Arkin|Terence Stamp,Peter Segal,dancing|spy|terrorist|traitor|airplane,110,Action|Comedy|Thriller,Village Roadshow Pictures|Atlas Entertainment|Mosaic Media Group|Mad Chance|Warner Bros.,6,637,5.9,2008
1.103468,28000000,92380927,Role Models,Seann William Scott|Paul Rudd|Elizabeth Banks|Christopher Mintz-Plasse|Bobb'e J. Thompson,David Wain,camping|campsite|big brother|friends|community service,99,Comedy,Universal Pictures|Internationale Filmproduktion Stella-del-SÃ¼d|Relativity Media|New Regency Pictures|WideAwake,2,328,6.3,2008
1.09571,0,0,The Scorpion King: Rise of a Warrior,Michael Copon|Randy Couture|Karen David|Simon Quarterman|Tom Wu,Russell Mulcahy,mercenary|training|greek,109,Fantasy|Action|Adventure,"Universal Pictures|ApolloMovie Beteiligungs|Film Afrika Worldwide|Sommers Company, The",7,76,4.3,2008
1.09445,0,0,Frost/Nixon,Michael Sheen|Frank Langella|Kevin Bacon|Sam Rockwell|Mark Simich,Ron Howard,camera|lie|scandal|watergate scandal|richard nixon,122,Drama,Imagine Entertainment|Universal Pictures|Working Title Films,10,151,6.8,2008
1.091878,0,0,High School Musical 3: Senior Year,Zac Efron|Vanessa Hudgens|Ashley Tisdale|Lucas Grabeel|Corbin Bleu,Kenny Ortega,musical|music|high school|coming of age|teenager,116,Comedy|Drama|Family|Music|Romance,Walt Disney Pictures,10,453,6.1,2008
1.072485,32000000,0,The Reader,Kate Winslet|Ralph Fiennes|David Kross|Jeanette Hain|Bruno Ganz,Stephen Daldry,germany|war crimes|trial|female prisoner|law student,124,Drama|Romance,Studio Babelsberg|FilmfÃ¶rderanstalt (FFA)|The Weinstein Company|Filmstiftung Nordrhein-Westfalen|Mirage Enterprises,12,442,7.1,2008
1.064766,70000000,72108608,Babylon A.D.,Vin Diesel|Michelle Yeoh|MÃ©lanie Thierry|Lambert Wilson|Charlotte Rampling,Mathieu Kassovitz,submarine|baby|secret|future|mercenary,101,Action|Adventure|Science Fiction|Thriller,StudioCanal|M6 Films|Canal+|CinÃ©CinÃ©ma|Babylon,8,436,5.4,2008
1.056526,0,0,Diario de una ninfÃ³mana,BelÃ©n Fabra|Leonardo Sbaraglia|Llum Barrera|Geraldine Chaplin|Ãngela Molina,Christian Molina,nymphomaniac|prostitution|red dress|female genitalia|promiscuous past,95,Drama|Romance,Filmax|Canonigo Films,10,44,5.6,2008
1.054819,15000000,32002538,In Bruges,Colin Farrell|Brendan Gleeson|Ralph Fiennes|ClÃ©mence PoÃ©sy|Thekla Reuten,Martin McDonagh,bruges belgium|town square|vietnamese|canadian stereotype|skinned alive,107,Comedy|Drama|Crime,Blueprint Pictures|Scion Films|Film4|Focus Features|Twins Financing,2,794,7.3,2008
1.043504,55000000,113020255,Changeling,Angelina Jolie|Jeffrey Donovan|John Malkovich|Geoff Pierson|Amy Ryan,Clint Eastwood,corruption|mother|nudity|minister|power,141,Crime|Drama|Mystery,Imagine Entertainment|Malpaso Productions|Relativity Media,1,642,7.1,2008
1.019335,90000000,162839667,The Spiderwick Chronicles,Freddie Highmore|Mary-Louise Parker|Nick Nolte|Sarah Bolger|Andrew McCarthy,Mark Waters,brother sister relationship|family relationships|single mother|alternate reality|mother child relationship,95,Adventure|Family|Fantasy,Paramount Pictures|The Kennedy/Marshall Company,2,276,6.2,2008
1.01377,12000000,43493123,Harold & Kumar Escape from Guantanamo Bay,John Cho|Kal Penn|Neil Patrick Harris|Rob Corddry|Jack Conley,Jon Hurwitz|Hayden Schlossberg,terrorist|aftercreditsstinger|duringcreditsstinger,107,Comedy|Adventure,New Line Cinema,4,317,6.0,2008
1.007673,0,22707064,The Accidental Husband,Colin Firth|Uma Thurman|Jeffrey Dean Morgan|Sam Shepard|Lindsay Sloane,Griffin Dunne,indian|fictitious marriage|blonde|revenge|beautiful woman,90,Comedy|Romance,Team Todd|Blumhouse Productions|Yari Film Group (YFG),2,105,5.2,2008
0.988883,0,0,Wild Child,Emma Roberts|Alex Pettyfer|Kimberley Nixon|Juno Temple|Linzey Cocker,Nick Moore,diving|england|boarding school|spoiled child|girls' boarding school,98,Comedy|Drama|Family,Universal Pictures|Studio Canal|Relativity Media|Working Title Films,1,245,6.3,2008
0.978313,2900000,0,Felon,Stephen Dorff|Val Kilmer|Marisol Nichols|Vincent Miller|Anne Archer,Ric Roman Waugh,prison|fight|murder|break in,103,Crime|Action|Drama,Pantry Films|Stage 6 Films|Tooley Productions,7,91,6.9,2008
0.957704,0,0,Kung Fu Panda: Secrets of the Furious Five,Jack Black|Dustin Hoffman|David Cross|Randall Duk Kim|Elizabeth Ann Bennett,Raman Hui,martial arts|kung fu|animation|anthropomorphic animal,25,Animation|Comedy|Family,DreamWorks Animation,11,43,6.4,2008
0.95684,20000000,65569869,Street Kings,Keanu Reeves|Forest Whitaker|Chris Evans|Hugh Laurie|Martha Higareda,David Ayer,police|los angeles,109,Action|Crime|Drama|Thriller,Fox Searchlight Pictures|Regency Enterprises|Dune Entertainment III|Emmett/Furla Films,4,173,6.2,2008
0.951793,9000000,32973937,Nick and Norah's Infinite Playlist,Michael Cera|Kat Dennings|Aaron Yoo|Alexis Dziena|Ari Graynor,Peter Sollett,teenager|gay friend|child|based on young adult book,89,Comedy|Drama|Music|Romance,Columbia Pictures|Mandate Pictures|Depth of Field|Screen Gems,10,213,6.4,2008
0.943042,80000000,163733697,Four Christmases,Reese Witherspoon|Vince Vaughn|Robert Duvall|Mary Steenburgen|Dwight Yoakam,Seth Gordon,holiday|baby|vomit|elvis|xbox 360,88,Comedy|Romance|Drama,New Line Cinema|Spyglass Entertainment|Type A Films|Ott Medien|Wild West Picture Show Productions,11,221,5.3,2008
0.938876,5000000,0,Another Cinderella Story,Selena Gomez|Jane Lynch|Katharine Isabelle|Emily Perkins|Jessica Parker Kennedy,Damon Santostefano,dancer|cinderella|dance|masked ball|fairy tale,90,Music,Warner Premiere|CS2 Films|Dylan Sellers Productions,9,205,6.2,2008
0.938555,7000000,8900000,Stargate: The Ark of Truth,Ben Browder|Amanda Tapping|Christopher Judge|Michael Shanks|Beau Bridges,Robert C. Cooper,wormhole|supernatural powers|spaceship|alien|stargate,97,Adventure|Science Fiction,Metro-Goldwyn-Mayer (MGM)|Kawoosh! Productions DTV I,3,106,6.8,2008
